  0.937440E-05  0.962418E-05  0.987526E-05  0.101275E-04  0.103809E-04
  0.106353E-04  0.108907E-04  0.111469E-04  0.114039E-04  0.116617E-04
  0.119201E-04  0.121791E-04  0.124386E-04  0.126987E-04  0.129592E-04
  0.132201E-04  0.134814E-04  0.137430E-04  0.140049E-04  0.142671E-04
  0.145296E-04  0.147922E-04  0.150551E-04  0.153181E-04  0.155813E-04
  0.158446E-04  0.161080E-04  0.163716E-04  0.166353E-04  0.168990E-04
  0.171629E-04  0.174268E-04  0.176907E-04  0.179548E-04  0.182189E-04

  0.000000E+00  0.000000E+00  0.236224E-08  0.136741E-07  0.322449E-07
  0.569960E-07  0.874484E-07  0.123397E-06  0.164764E-06  0.211529E-06
  0.263688E-06  0.321238E-06  0.384169E-06  0.452458E-06  0.526069E-06
  0.604956E-06  0.689063E-06  0.778327E-06  0.872678E-06  0.972042E-06
  0.107634E-05  0.118550E-05  0.129944E-05  0.141809E-05  0.154137E-05
  0.166919E-05  0.180150E-05  0.193822E-05  0.207928E-05  0.222462E-05
  0.237416E-05  0.252785E-05  0.268563E-05  0.284744E-05  0.301321E-05
  0.318289E-05  0.335641E-05  0.353373E-05  0.371478E-05  0.389950E-05
  0.408783E-05  0.427971E-05  0.447507E-05  0.467385E-05  0.487597E-05
  0.508136E-05  0.528995E-05  0.550166E-05  0.571640E-05  0.593409E-05
  0.615463E-05  0.637794E-05  0.660392E-05  0.683247E-05  0.706347E-05
  0.729684E-05  0.753246E-05  0.777023E-05  0.801003E-05  0.825175E-05
  0.849529E-05  0.874054E-05  0.898739E-05  0.923574E-05  0.948548E-05
  0.973653E-05  0.998877E-05  0.102421E-04  0.104965E-04  0.107519E-04
  0.110081E-04  0.112651E-04  0.115228E-04  0.117812E-04  0.120402E-04
  0.122997E-04  0.125598E-04  0.128203E-04  0.130812E-04  0.133425E-04
  0.136041E-04  0.138660E-04  0.141282E-04  0.143906E-04  0.146532E-04
  0.149161E-04  0.151791E-04  0.154423E-04  0.157056E-04  0.159690E-04
  0.162326E-04  0.164963E-04  0.167600E-04  0.170239E-04  0.172878E-04
  0.175517E-04  0.178158E-04  0.180799E-04  0.183440E-04  0.186082E-04

  0.000000E+00  0.000000E+00  0.535719E-08  0.208735E-07  0.438472E-07
  0.731680E-07  0.108355E-06  0.149207E-06  0.195649E-06  0.247662E-06
  0.305238E-06  0.368369E-06  0.437038E-06  0.511213E-06  0.590848E-06
  0.675888E-06  0.766265E-06  0.861905E-06  0.962729E-06  0.106865E-05
  0.117959E-05  0.129545E-05  0.141616E-05  0.154162E-05  0.167175E-05
  0.180646E-05  0.194569E-05  0.208935E-05  0.223735E-05  0.238964E-05
  0.254614E-05  0.270678E-05  0.287149E-05  0.304020E-05  0.321285E-05
  0.338938E-05  0.356970E-05  0.375377E-05  0.394151E-05  0.413285E-05
  0.432772E-05  0.452606E-05  0.472779E-05  0.493282E-05  0.514109E-05
  0.535251E-05  0.556699E-05  0.578444E-05  0.600477E-05  0.622789E-05
  0.645370E-05  0.668209E-05  0.691296E-05  0.714621E-05  0.738172E-05
  0.761938E-05  0.785909E-05  0.810074E-05  0.834421E-05  0.858939E-05
  0.883619E-05  0.908449E-05  0.933419E-05  0.958519E-05  0.983740E-05
  0.100907E-04  0.103451E-04  0.106004E-04  0.108566E-04  0.111136E-04
  0.113713E-04  0.116297E-04  0.118886E-04  0.121482E-04  0.124082E-04
  0.126687E-04  0.129296E-04  0.131909E-04  0.134525E-04  0.137144E-04
  0.139765E-04  0.142390E-04  0.145016E-04  0.147644E-04  0.150275E-04
  0.152906E-04  0.155540E-04  0.158174E-04  0.160810E-04  0.163446E-04
  0.166084E-04  0.168722E-04  0.171361E-04  0.174001E-04  0.176641E-04
  0.179282E-04  0.181923E-04  0.184565E-04  0.187207E-04  0.189850E-04

  0.000000E+00  0.729218E-10  0.948106E-08  0.293424E-07  0.568255E-07
  0.908000E-07  0.130789E-06  0.176601E-06  0.228166E-06  0.285466E-06
  0.348493E-06  0.417234E-06  0.491664E-06  0.571744E-06  0.657418E-06
  0.748620E-06  0.845272E-06  0.947292E-06  0.105459E-05  0.116706E-05
  0.128463E-05  0.140718E-05  0.153463E-05  0.166688E-05  0.180384E-05
  0.194541E-05  0.209152E-05  0.224206E-05  0.239697E-05  0.255616E-05
  0.271954E-05  0.288705E-05  0.305860E-05  0.323413E-05  0.341355E-05
  0.359680E-05  0.378379E-05  0.397446E-05  0.416873E-05  0.436652E-05
  0.456775E-05  0.477233E-05  0.498020E-05  0.519125E-05  0.540540E-05
  0.562256E-05  0.584263E-05  0.606551E-05  0.629110E-05  0.651930E-05
  0.675000E-05  0.698309E-05  0.721846E-05  0.745600E-05  0.769560E-05
  0.793714E-05  0.818052E-05  0.842563E-05  0.867235E-05  0.892059E-05
  0.917023E-05  0.942118E-05  0.967335E-05  0.992664E-05  0.101810E-04
  0.104362E-04  0.106924E-04  0.109494E-04  0.112070E-04  0.114654E-04
  0.117244E-04  0.119839E-04  0.122439E-04  0.125044E-04  0.127653E-04
  0.130265E-04  0.132881E-04  0.135500E-04  0.138122E-04  0.140746E-04
  0.143372E-04  0.146001E-04  0.148631E-04  0.151262E-04  0.153896E-04
  0.156530E-04  0.159166E-04  0.161802E-04  0.164440E-04  0.167078E-04
  0.169717E-04  0.172357E-04  0.174997E-04  0.177638E-04  0.180279E-04
  0.182921E-04  0.185563E-04  0.188205E-04  0.190848E-04  0.193491E-04

  0.000000E+00  0.853947E-09  0.144876E-07  0.388152E-07  0.708971E-07
  0.109595E-06  0.154442E-06  0.205258E-06  0.261983E-06  0.324601E-06
  0.393104E-06  0.467475E-06  0.547682E-06  0.633678E-06  0.725399E-06
  0.822767E-06  0.925695E-06  0.103409E-05  0.114785E-05  0.126687E-05
  0.139104E-05  0.152027E-05  0.165443E-05  0.179344E-05  0.193719E-05
  0.208558E-05  0.223850E-05  0.239588E-05  0.255762E-05  0.272363E-05
  0.289381E-05  0.306810E-05  0.324639E-05  0.342861E-05  0.361468E-05
  0.380450E-05  0.399801E-05  0.419510E-05  0.439571E-05  0.459974E-05
  0.480709E-05  0.501768E-05  0.523142E-05  0.544821E-05  0.566794E-05
  0.589052E-05  0.611585E-05  0.634380E-05  0.657428E-05  0.680718E-05
  0.704238E-05  0.727976E-05  0.751922E-05  0.776064E-05  0.800391E-05
  0.824891E-05  0.849554E-05  0.874370E-05  0.899327E-05  0.924416E-05
  0.949627E-05  0.974951E-05  0.100038E-04  0.102590E-04  0.105151E-04
  0.107721E-04  0.110297E-04  0.112881E-04  0.115470E-04  0.118065E-04
  0.120665E-04  0.123270E-04  0.125878E-04  0.128491E-04  0.131107E-04
  0.133725E-04  0.136347E-04  0.138971E-04  0.141597E-04  0.144226E-04
  0.146856E-04  0.149487E-04  0.152120E-04  0.154755E-04  0.157390E-04
  0.160027E-04  0.162664E-04  0.165303E-04  0.167942E-04  0.170581E-04
  0.173222E-04  0.175863E-04  0.178504E-04  0.181146E-04  0.183788E-04
  0.186430E-04  0.189073E-04  0.191716E-04  0.194359E-04  0.197002E-04

  0.000000E+00  0.242412E-08  0.204383E-07  0.493350E-07  0.860899E-07
  0.129567E-06  0.179316E-06  0.235173E-06  0.297087E-06  0.365046E-06
  0.439042E-06  0.519057E-06  0.605050E-06  0.696968E-06  0.794735E-06
  0.898267E-06  0.100746E-05  0.112222E-05  0.124243E-05  0.136797E-05
  0.149873E-05  0.163459E-05  0.177544E-05  0.192117E-05  0.207165E-05
  0.222680E-05  0.238649E-05  0.255063E-05  0.271911E-05  0.289184E-05
  0.306873E-05  0.324967E-05  0.343457E-05  0.362334E-05  0.381589E-05
  0.401213E-05  0.421195E-05  0.441527E-05  0.462199E-05  0.483201E-05
  0.504523E-05  0.526155E-05  0.548087E-05  0.570307E-05  0.592805E-05
  0.615570E-05  0.638591E-05  0.661856E-05  0.685354E-05  0.709073E-05
  0.733001E-05  0.757127E-05  0.781440E-05  0.805927E-05  0.830579E-05
  0.855385E-05  0.880333E-05  0.905414E-05  0.930618E-05  0.955935E-05
  0.981358E-05  0.100688E-04  0.103248E-04  0.105817E-04  0.108393E-04
  0.110976E-04  0.113565E-04  0.116160E-04  0.118760E-04  0.121364E-04
  0.123973E-04  0.126585E-04  0.129201E-04  0.131820E-04  0.134441E-04
  0.137065E-04  0.139691E-04  0.142319E-04  0.144949E-04  0.147581E-04
  0.150214E-04  0.152848E-04  0.155484E-04  0.158120E-04  0.160758E-04
  0.163396E-04  0.166035E-04  0.168675E-04  0.171315E-04  0.173956E-04
  0.176597E-04  0.179239E-04  0.181881E-04  0.184523E-04  0.187166E-04
  0.189809E-04  0.192452E-04  0.195096E-04  0.197739E-04  0.200383E-04

  0.000000E+00  0.445417E-08  0.269841E-07  0.605360E-07  0.102024E-06
  0.150326E-06  0.205013E-06  0.265937E-06  0.333060E-06  0.406377E-06
  0.485879E-06  0.571543E-06  0.663326E-06  0.761164E-06  0.864975E-06
  0.974660E-06  0.109011E-05  0.121122E-05  0.133785E-05  0.146988E-05
  0.160719E-05  0.174965E-05  0.189714E-05  0.204952E-05  0.220669E-05
  0.236851E-05  0.253488E-05  0.270569E-05  0.288082E-05  0.306017E-05
  0.324362E-05  0.343108E-05  0.362243E-05  0.381759E-05  0.401643E-05
  0.421887E-05  0.442479E-05  0.463409E-05  0.484666E-05  0.506240E-05
  0.528118E-05  0.550291E-05  0.572747E-05  0.595474E-05  0.618460E-05
  0.641694E-05  0.665164E-05  0.688858E-05  0.712765E-05  0.736871E-05
  0.761166E-05  0.785638E-05  0.810276E-05  0.835068E-05  0.860005E-05
  0.885076E-05  0.910271E-05  0.935580E-05  0.960995E-05  0.986508E-05
  0.101211E-04  0.103779E-04  0.106355E-04  0.108938E-04  0.111526E-04
  0.114121E-04  0.116720E-04  0.119324E-04  0.121933E-04  0.124545E-04
  0.127160E-04  0.129779E-04  0.132400E-04  0.135024E-04  0.137650E-04
  0.140278E-04  0.142908E-04  0.145540E-04  0.148173E-04  0.150807E-04
  0.153442E-04  0.156079E-04  0.158716E-04  0.161354E-04  0.163993E-04
  0.166633E-04  0.169273E-04  0.171914E-04  0.174555E-04  0.177197E-04
  0.179839E-04  0.182481E-04  0.185124E-04  0.187767E-04  0.190410E-04
  0.193054E-04  0.195697E-04  0.198341E-04  0.200985E-04  0.203629E-04

  0.000000E+00  0.702303E-08  0.341846E-07  0.724629E-07  0.118734E-06
  0.171895E-06  0.231546E-06  0.297558E-06  0.369906E-06  0.448589E-06
  0.533601E-06  0.624918E-06  0.722487E-06  0.826239E-06  0.936080E-06
  0.105190E-05  0.117359E-05  0.130101E-05  0.143404E-05  0.157253E-05
  0.171634E-05  0.186534E-05  0.201940E-05  0.217838E-05  0.234214E-05
  0.251056E-05  0.268352E-05  0.286088E-05  0.304253E-05  0.322835E-05
  0.341821E-05  0.361202E-05  0.380964E-05  0.401097E-05  0.421589E-05
  0.442429E-05  0.463605E-05  0.485105E-05  0.506918E-05  0.529031E-05
  0.551433E-05  0.574112E-05  0.597056E-05  0.620251E-05  0.643686E-05
  0.667349E-05  0.691227E-05  0.715309E-05  0.739581E-05  0.764033E-05
  0.788653E-05  0.813430E-05  0.838353E-05  0.863411E-05  0.888594E-05
  0.913893E-05  0.939299E-05  0.964804E-05  0.990398E-05  0.101607E-04
  0.104183E-04  0.106765E-04  0.109353E-04  0.111947E-04  0.114546E-04
  0.117150E-04  0.119758E-04  0.122370E-04  0.124985E-04  0.127603E-04
  0.130225E-04  0.132848E-04  0.135474E-04  0.138102E-04  0.140732E-04
  0.143363E-04  0.145996E-04  0.148630E-04  0.151266E-04  0.153902E-04
  0.156539E-04  0.159178E-04  0.161817E-04  0.164456E-04  0.167096E-04
  0.169737E-04  0.172378E-04  0.175020E-04  0.177662E-04  0.180304E-04
  0.182947E-04  0.185590E-04  0.188233E-04  0.190876E-04  0.193520E-04
  0.196164E-04  0.198808E-04  0.201452E-04  0.204096E-04  0.206740E-04

  0.000000E+00  0.983152E-08  0.417225E-07  0.847852E-07  0.135877E-06
  0.193927E-06  0.258561E-06  0.329674E-06  0.407255E-06  0.491309E-06
  0.581832E-06  0.678795E-06  0.782142E-06  0.891793E-06  0.100765E-05
  0.112958E-05  0.125748E-05  0.139118E-05  0.153055E-05  0.167545E-05
  0.182571E-05  0.198119E-05  0.214175E-05  0.230723E-05  0.247749E-05
  0.265240E-05  0.283181E-05  0.301559E-05  0.320360E-05  0.339573E-05
  0.359183E-05  0.379178E-05  0.399545E-05  0.420272E-05  0.441346E-05
  0.462754E-05  0.484484E-05  0.506523E-05  0.528858E-05  0.551476E-05
  0.574366E-05  0.597512E-05  0.620904E-05  0.644528E-05  0.668371E-05
  0.692421E-05  0.716665E-05  0.741092E-05  0.765690E-05  0.790446E-05
  0.815351E-05  0.840393E-05  0.865562E-05  0.890848E-05  0.916243E-05
  0.941737E-05  0.967322E-05  0.992990E-05  0.101874E-04  0.104455E-04
  0.107043E-04  0.109636E-04  0.112235E-04  0.114838E-04  0.117446E-04
  0.120057E-04  0.122672E-04  0.125290E-04  0.127911E-04  0.130535E-04
  0.133161E-04  0.135788E-04  0.138418E-04  0.141049E-04  0.143682E-04
  0.146316E-04  0.148951E-04  0.151588E-04  0.154225E-04  0.156863E-04
  0.159502E-04  0.162142E-04  0.164782E-04  0.167422E-04  0.170064E-04
  0.172705E-04  0.175347E-04  0.177990E-04  0.180632E-04  0.183275E-04
  0.185918E-04  0.188562E-04  0.191205E-04  0.193849E-04  0.196493E-04
  0.199137E-04  0.201781E-04  0.204425E-04  0.207070E-04  0.209714E-04

  0.000000E+00  0.134076E-07  0.501096E-07  0.980033E-07  0.153947E-06
  0.216904E-06  0.286535E-06  0.362758E-06  0.445574E-06  0.534998E-06
  0.631025E-06  0.733624E-06  0.842733E-06  0.958263E-06  0.108010E-05
  0.120812E-05  0.134218E-05  0.148212E-05  0.162779E-05  0.177902E-05
  0.193566E-05  0.209753E-05  0.226449E-05  0.243637E-05  0.261301E-05
  0.279427E-05  0.297999E-05  0.317002E-05  0.336423E-05  0.356246E-05
  0.376457E-05  0.397043E-05  0.417989E-05  0.439283E-05  0.460909E-05
  0.482854E-05  0.505105E-05  0.527648E-05  0.550469E-05  0.573555E-05
  0.596892E-05  0.620467E-05  0.644266E-05  0.668276E-05  0.692486E-05
  0.716881E-05  0.741450E-05  0.766181E-05  0.791064E-05  0.816085E-05
  0.841237E-05  0.866507E-05  0.891887E-05  0.917369E-05  0.942942E-05
  0.968601E-05  0.994336E-05  0.102014E-04  0.104601E-04  0.107194E-04
  0.109792E-04  0.112395E-04  0.115002E-04  0.117613E-04  0.120228E-04
  0.122846E-04  0.125466E-04  0.128090E-04  0.130715E-04  0.133343E-04
  0.135972E-04  0.138603E-04  0.141236E-04  0.143870E-04  0.146505E-04
  0.149141E-04  0.151778E-04  0.154416E-04  0.157055E-04  0.159695E-04
  0.162335E-04  0.164975E-04  0.167617E-04  0.170258E-04  0.172900E-04
  0.175542E-04  0.178185E-04  0.180828E-04  0.183471E-04  0.186114E-04
  0.188758E-04  0.191402E-04  0.194046E-04  0.196690E-04  0.199334E-04
  0.201978E-04  0.204622E-04  0.207267E-04  0.209911E-04  0.212556E-04

  0.000000E+00  0.171045E-07  0.586845E-07  0.111446E-06  0.172264E-06
  0.240143E-06  0.314779E-06  0.396114E-06  0.484163E-06  0.578949E-06
  0.680468E-06  0.788686E-06  0.903534E-06  0.102491E-05  0.115270E-05
  0.128676E-05  0.142693E-05  0.157305E-05  0.172494E-05  0.188244E-05
  0.204536E-05  0.221352E-05  0.238677E-05  0.256491E-05  0.274779E-05
  0.293524E-05  0.312709E-05  0.332318E-05  0.352336E-05  0.372746E-05
  0.393534E-05  0.414683E-05  0.436180E-05  0.458008E-05  0.480154E-05
  0.502603E-05  0.525339E-05  0.548348E-05  0.571616E-05  0.595129E-05
  0.618873E-05  0.642834E-05  0.666999E-05  0.691354E-05  0.715888E-05
  0.740588E-05  0.765441E-05  0.790438E-05  0.815566E-05  0.840817E-05
  0.866179E-05  0.891644E-05  0.917203E-05  0.942849E-05  0.968573E-05
  0.994369E-05  0.102023E-04  0.104615E-04  0.107212E-04  0.109815E-04
  0.112421E-04  0.115032E-04  0.117646E-04  0.120263E-04  0.122884E-04
  0.125507E-04  0.128132E-04  0.130759E-04  0.133388E-04  0.136019E-04
  0.138652E-04  0.141285E-04  0.143920E-04  0.146557E-04  0.149194E-04
  0.151832E-04  0.154470E-04  0.157110E-04  0.159750E-04  0.162390E-04
  0.165031E-04  0.167673E-04  0.170315E-04  0.172957E-04  0.175600E-04
  0.178242E-04  0.180886E-04  0.183529E-04  0.186172E-04  0.188816E-04
  0.191460E-04  0.194104E-04  0.196748E-04  0.199392E-04  0.202037E-04
  0.204681E-04  0.207326E-04  0.209970E-04  0.212615E-04  0.215260E-04

  0.000000E+00  0.209067E-07  0.674192E-07  0.125077E-06  0.190786E-06
  0.263596E-06  0.343239E-06  0.429681E-06  0.522956E-06  0.623091E-06
  0.730084E-06  0.843896E-06  0.964451E-06  0.109164E-05  0.122533E-05
  0.136537E-05  0.151159E-05  0.166381E-05  0.182185E-05  0.198550E-05
  0.215460E-05  0.232893E-05  0.250832E-05  0.269258E-05  0.288152E-05
  0.307496E-05  0.327273E-05  0.347465E-05  0.368055E-05  0.389026E-05
  0.410361E-05  0.432044E-05  0.454058E-05  0.476388E-05  0.499017E-05
  0.521930E-05  0.545113E-05  0.568548E-05  0.592223E-05  0.616122E-05
  0.640231E-05  0.664537E-05  0.689026E-05  0.713686E-05  0.738504E-05
  0.763468E-05  0.788568E-05  0.813793E-05  0.839133E-05  0.864578E-05
  0.890119E-05  0.915748E-05  0.941458E-05  0.967241E-05  0.993090E-05
  0.101900E-04  0.104496E-04  0.107098E-04  0.109704E-04  0.112314E-04
  0.114927E-04  0.117544E-04  0.120164E-04  0.122787E-04  0.125411E-04
  0.128038E-04  0.130667E-04  0.133298E-04  0.135930E-04  0.138564E-04
  0.141199E-04  0.143835E-04  0.146471E-04  0.149109E-04  0.151748E-04
  0.154387E-04  0.157027E-04  0.159668E-04  0.162309E-04  0.164950E-04
  0.167592E-04  0.170234E-04  0.172877E-04  0.175519E-04  0.178163E-04
  0.180806E-04  0.183449E-04  0.186093E-04  0.188737E-04  0.191381E-04
  0.194025E-04  0.196669E-04  0.199313E-04  0.201958E-04  0.204602E-04
  0.207247E-04  0.209892E-04  0.212536E-04  0.215181E-04  0.217826E-04

  0.000000E+00  0.247993E-07  0.762876E-07  0.138863E-06  0.209473E-06
  0.287216E-06  0.371864E-06  0.463407E-06  0.561893E-06  0.667356E-06
  0.779796E-06  0.899169E-06  0.102539E-05  0.115834E-05  0.129788E-05
  0.144383E-05  0.159602E-05  0.175425E-05  0.191832E-05  0.208802E-05
  0.226315E-05  0.244350E-05  0.262886E-05  0.281905E-05  0.301384E-05
  0.321306E-05  0.341651E-05  0.362399E-05  0.383533E-05  0.405034E-05
  0.426884E-05  0.449066E-05  0.471562E-05  0.494355E-05  0.517430E-05
  0.540768E-05  0.564356E-05  0.588177E-05  0.612217E-05  0.636460E-05
  0.660893E-05  0.685503E-05  0.710276E-05  0.735201E-05  0.760265E-05
  0.785458E-05  0.810769E-05  0.836188E-05  0.861707E-05  0.887316E-05
  0.913008E-05  0.938774E-05  0.964610E-05  0.990507E-05  0.101646E-04
  0.104246E-04  0.106851E-04  0.109460E-04  0.112073E-04  0.114690E-04
  0.117309E-04  0.119931E-04  0.122555E-04  0.125182E-04  0.127810E-04
  0.130441E-04  0.133073E-04  0.135706E-04  0.138341E-04  0.140976E-04
  0.143613E-04  0.146251E-04  0.148889E-04  0.151528E-04  0.154168E-04
  0.156809E-04  0.159449E-04  0.162091E-04  0.164733E-04  0.167375E-04
  0.170017E-04  0.172660E-04  0.175303E-04  0.177946E-04  0.180590E-04
  0.183233E-04  0.185877E-04  0.188521E-04  0.191165E-04  0.193809E-04
  0.196454E-04  0.199098E-04  0.201743E-04  0.204387E-04  0.207032E-04
  0.209676E-04  0.212321E-04  0.214966E-04  0.217611E-04  0.220256E-04

  0.000000E+00  0.290506E-07  0.855488E-07  0.153057E-06  0.228572E-06
  0.311248E-06  0.400891E-06  0.497520E-06  0.601197E-06  0.711962E-06
  0.829814E-06  0.954704E-06  0.108654E-05  0.122519E-05  0.137050E-05
  0.152228E-05  0.168034E-05  0.184447E-05  0.201444E-05  0.219004E-05
  0.237104E-05  0.255722E-05  0.274837E-05  0.294426E-05  0.314467E-05
  0.334940E-05  0.355825E-05  0.377100E-05  0.398745E-05  0.420743E-05
  0.443073E-05  0.465716E-05  0.488656E-05  0.511874E-05  0.535353E-05
  0.559076E-05  0.583028E-05  0.607193E-05  0.631556E-05  0.656103E-05
  0.680820E-05  0.705695E-05  0.730714E-05  0.755867E-05  0.781142E-05
  0.806529E-05  0.832019E-05  0.857603E-05  0.883272E-05  0.909018E-05
  0.934835E-05  0.960716E-05  0.986655E-05  0.101265E-04  0.103868E-04
  0.106477E-04  0.109089E-04  0.111704E-04  0.114322E-04  0.116944E-04
  0.119568E-04  0.122194E-04  0.124822E-04  0.127452E-04  0.130083E-04
  0.132716E-04  0.135351E-04  0.137986E-04  0.140623E-04  0.143260E-04
  0.145898E-04  0.148537E-04  0.151177E-04  0.153817E-04  0.156458E-04
  0.159099E-04  0.161741E-04  0.164383E-04  0.167025E-04  0.169668E-04
  0.172311E-04  0.174954E-04  0.177598E-04  0.180241E-04  0.182885E-04
  0.185529E-04  0.188173E-04  0.190817E-04  0.193462E-04  0.196106E-04
  0.198750E-04  0.201395E-04  0.204040E-04  0.206684E-04  0.209329E-04
  0.211974E-04  0.214619E-04  0.217263E-04  0.219908E-04  0.222553E-04

  0.000000E+00  0.339156E-07  0.954497E-07  0.167899E-06  0.248321E-06
  0.335920E-06  0.430546E-06  0.532241E-06  0.641080E-06  0.757111E-06
  0.880330E-06  0.101068E-05  0.114807E-05  0.129234E-05  0.144333E-05
  0.160083E-05  0.176464E-05  0.193453E-05  0.211025E-05  0.229157E-05
  0.247826E-05  0.267007E-05  0.286676E-05  0.306810E-05  0.327386E-05
  0.348381E-05  0.369773E-05  0.391542E-05  0.413665E-05  0.436122E-05
  0.458894E-05  0.481960E-05  0.505303E-05  0.528905E-05  0.552747E-05
  0.576814E-05  0.601089E-05  0.625557E-05  0.650203E-05  0.675015E-05
  0.699978E-05  0.725080E-05  0.750310E-05  0.775657E-05  0.801111E-05
  0.826663E-05  0.852303E-05  0.878024E-05  0.903818E-05  0.929679E-05
  0.955600E-05  0.981575E-05  0.100760E-04  0.103367E-04  0.105977E-04
  0.108592E-04  0.111210E-04  0.113830E-04  0.116453E-04  0.119079E-04
  0.121706E-04  0.124336E-04  0.126967E-04  0.129599E-04  0.132233E-04
  0.134868E-04  0.137505E-04  0.140142E-04  0.142780E-04  0.145419E-04
  0.148058E-04  0.150698E-04  0.153339E-04  0.155980E-04  0.158622E-04
  0.161263E-04  0.163906E-04  0.166548E-04  0.169191E-04  0.171834E-04
  0.174478E-04  0.177121E-04  0.179765E-04  0.182409E-04  0.185053E-04
  0.187697E-04  0.190341E-04  0.192986E-04  0.195630E-04  0.198275E-04
  0.200919E-04  0.203564E-04  0.206209E-04  0.208853E-04  0.211498E-04
  0.214143E-04  0.216788E-04  0.219433E-04  0.222078E-04  0.224723E-04

  0.000000E+00  0.388749E-07  0.105464E-06  0.182859E-06  0.268181E-06
